class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
C,0.3932434916496277,0.37663543224334717,-4.253644510754384e-05,0.2871260941028595,0.38593798875808716,0.04621516540646553,0.20393632352352142,0.35409021377563477,0.054232850670814514,0.13401579856872559,0.3356093466281891,0.0398370586335659,0.06273487210273743,0.3205302953720093,0.01851220428943634,0.2525372803211212,0.1754986047744751,0.09509649872779846,0.17485488951206207,0.1247200220823288,0.07697684317827225,0.1079922616481781,0.11995834112167358,0.031243890523910522,0.04910615086555481,0.13080622255802155,-0.00943575520068407,0.2738778293132782,0.15339207649230957,0.03752575442194939,0.18849045038223267,0.07500845193862915,0.014397737570106983,0.11094044148921967,0.060017094016075134,-0.03886164352297783,0.04360055923461914,0.06295817345380783,-0.08371754735708237,0.29645368456840515,0.15055356919765472,-0.024397898465394974,0.2129582315683365,0.06591418385505676,-0.043978482484817505,0.14098608493804932,0.047447800636291504,-0.07755251973867416,0.07535047829151154,0.03989887237548828,-0.10318366438150406,0.31635090708732605,0.1636418104171753,-0.08483151346445084,0.24637103080749512,0.09501024335622787,-0.10649504512548447,0.18779031932353973,0.07487599551677704,-0.12721282243728638,0.12676070630550385,0.06227559596300125,-0.14425045251846313
C,0.3968784809112549,0.3872354328632355,-2.959340054076165e-05,0.29125040769577026,0.39061927795410156,0.049321871250867844,0.20566165447235107,0.3523521423339844,0.04529864713549614,0.13395266234874725,0.3376633822917938,0.01603507064282894,0.057345107197761536,0.3298532962799072,-0.025482531636953354,0.2727910280227661,0.17033658921718597,0.04789324104785919,0.18716302514076233,0.12084267288446426,0.01627473160624504,0.1128159761428833,0.11655523627996445,-0.03152715787291527,0.04732993245124817,0.1279114931821823,-0.06912032514810562,0.2971070408821106,0.15530747175216675,-0.01767011173069477,0.20256678760051727,0.08005495369434357,-0.04919131472706795,0.12368619441986084,0.060888275504112244,-0.09535126388072968,0.053267866373062134,0.05747561156749725,-0.13085493445396423,0.32077836990356445,0.16312353312969208,-0.08618047833442688,0.23447182774543762,0.07470612972974777,-0.12098533660173416,0.16211551427841187,0.05253760516643524,-0.15498124063014984,0.0948667973279953,0.04023817181587219,-0.17517521977424622,0.3384615182876587,0.1906745284795761,-0.1515538990497589,0.2739154100418091,0.11758463829755783,-0.17985065281391144,0.2208971530199051,0.08708837628364563,-0.2021130621433258,0.16563788056373596,0.0643501728773117,-0.21826590597629547
C,0.6284276247024536,0.6341567039489746,-6.4486607698199805e-06,0.53306645154953,0.6208795309066772,-0.09964446723461151,0.45945513248443604,0.5899326205253601,-0.1762184351682663,0.3805293142795563,0.5544475317001343,-0.23707754909992218,0.2943893074989319,0.5194076299667358,-0.2953154146671295,0.5491228699684143,0.4858802556991577,-0.23601989448070526,0.4856286942958832,0.40369558334350586,-0.33351561427116394,0.4093126654624939,0.36024394631385803,-0.4016645848751068,0.33667486906051636,0.33450132608413696,-0.44740211963653564,0.566361665725708,0.46711307764053345,-0.2201806902885437,0.4786596894264221,0.36413970589637756,-0.3328189551830292,0.39157867431640625,0.33074942231178284,-0.40353941917419434,0.31294864416122437,0.3109242618083954,-0.45939961075782776,0.5706321001052856,0.4664490222930908,-0.20417994260787964,0.48943784832954407,0.366625040769577,-0.292643278837204,0.4072362780570984,0.3336278200149536,-0.3442564010620117,0.3339359164237976,0.3183130621910095,-0.3787304162979126,0.5638639330863953,0.47496482729911804,-0.19219376146793365,0.5019101500511169,0.4032976031303406,-0.2593202590942383,0.44469547271728516,0.373918741941452,-0.2962666451931,0.3874454200267792,0.3575999438762665,-0.32689955830574036
C,0.3912733793258667,0.3843773603439331,-2.3572252757730894e-05,0.289963036775589,0.3865812420845032,0.030066439881920815,0.20523618161678314,0.3525174856185913,0.021967656910419464,0.13661162555217743,0.3381340205669403,-0.006513137836009264,0.06503450870513916,0.3295019567012787,-0.044262953102588654,0.2526693046092987,0.1778966337442398,0.03392579406499863,0.1726580560207367,0.12942126393318176,-0.006996535696089268,0.10283537209033966,0.12934184074401855,-0.06061103567481041,0.040127187967300415,0.14499573409557343,-0.10405732691287994,0.2803407609462738,0.15799151360988617,-0.025481166318058968,0.19233649969100952,0.08146417140960693,-0.06845097988843918,0.11594870686531067,0.06470075249671936,-0.1271330565214157,0.04410390555858612,0.0644521713256836,-0.17366845905780792,0.30944007635116577,0.16026808321475983,-0.08986249566078186,0.22771310806274414,0.07545526325702667,-0.13469341397285461,0.1578170359134674,0.05823874473571777,-0.17795801162719727,0.09091910719871521,0.05136522650718689,-0.20849116146564484,0.33695775270462036,0.1819855272769928,-0.15171779692173004,0.27184411883354187,0.11625371128320694,-0.19146469235420227,0.21727408468723297,0.09399426728487015,-0.21920648217201233,0.16039583086967468,0.08023262023925781,-0.2413702756166458
C,0.4131309390068054,0.3817218840122223,-2.6321840778109618e-05,0.30882692337036133,0.3889806270599365,0.055109746754169464,0.21993152797222137,0.3555797338485718,0.06756678968667984,0.1472543179988861,0.338478684425354,0.05152134597301483,0.07267095148563385,0.32330864667892456,0.023752789944410324,0.24780893325805664,0.17632834613323212,0.1203429102897644,0.1651526391506195,0.13009697198867798,0.09479545056819916,0.09884834289550781,0.1328880488872528,0.041665177792310715,0.040820181369781494,0.1524563580751419,-0.0018242530059069395,0.2713152766227722,0.15312598645687103,0.05357841029763222,0.1825351119041443,0.08286605030298233,0.031152212992310524,0.10242787003517151,0.07120618969202042,-0.023498833179473877,0.03190377354621887,0.07897243648767471,-0.06439752131700516,0.3001401424407959,0.14818590879440308,-0.021202722564339638,0.21116161346435547,0.06700366735458374,-0.04478222504258156,0.13594526052474976,0.047391608357429504,-0.08232873678207397,0.0670015811920166,0.04034443199634552,-0.10394777357578278,0.3282811641693115,0.1589132398366928,-0.0944163128733635,0.2506847083568573,0.09565599262714386,-0.12131049484014511,0.18447132408618927,0.07783146947622299,-0.14717534184455872,0.11755877733230591,0.06938569247722626,-0.1640271246433258
C,0.4087126851081848,0.3743686079978943,-1.553802030684892e-05,0.31225621700286865,0.3859565258026123,0.012760245241224766,0.22494590282440186,0.35277798771858215,-0.0014362774090841413,0.15563452243804932,0.3346015214920044,-0.030906828120350838,0.08336266875267029,0.3239441215991974,-0.06777579337358475,0.2648680508136749,0.17752109467983246,0.01501559279859066,0.17754925787448883,0.12735652923583984,-0.02774365432560444,0.10976268351078033,0.12390272319316864,-0.07877320796251297,0.05049702525138855,0.13541075587272644,-0.1210232675075531,0.2925974726676941,0.1534252166748047,-0.030025700107216835,0.19556738436222076,0.07537507265806198,-0.07626423984766006,0.11310675740242004,0.052804574370384216,-0.13507439196109772,0.03914961218833923,0.04580305516719818,-0.18301333487033844,0.3217630386352539,0.15141089260578156,-0.07875392585992813,0.22910161316394806,0.06911350786685944,-0.12535031139850616,0.15232951939105988,0.04719427227973938,-0.16979055106639862,0.08450916409492493,0.03618466854095459,-0.1991049349308014,0.34740495681762695,0.16692589223384857,-0.12656879425048828,0.26939335465431213,0.11004702746868134,-0.16913241147994995,0.20686112344264984,0.09761864691972733,-0.19999876618385315,0.14709270000457764,0.09431174397468567,-0.22208669781684875
C,0.4151557683944702,0.3637179136276245,-8.995393727673218e-06,0.3137508034706116,0.38061314821243286,0.045911531895399094,0.23035432398319244,0.35005033016204834,0.05691041052341461,0.16066014766693115,0.33197593688964844,0.04516090080142021,0.09211099147796631,0.32013776898384094,0.020556766539812088,0.27139294147491455,0.18441806733608246,0.09863942861557007,0.19538679718971252,0.14121922850608826,0.08396130055189133,0.13261671364307404,0.13080735504627228,0.04259004071354866,0.07496809959411621,0.13660162687301636,0.002586385468021035,0.29475152492523193,0.16171729564666748,0.04489947482943535,0.20329469442367554,0.09753589332103729,0.02989223785698414,0.12304267287254333,0.07359775900840759,-0.02339867688715458,0.04738318920135498,0.06875064224004745,-0.07351010292768478,0.3192196190357208,0.15280401706695557,-0.01403701864182949,0.2296028584241867,0.08042771369218826,-0.030243076384067535,0.15296471118927002,0.055843427777290344,-0.07013595849275589,0.08127056062221527,0.04288136959075928,-0.10413966327905655,0.34145480394363403,0.15829989314079285,-0.07066797465085983,0.25845491886138916,0.10305161029100418,-0.09426645189523697,0.19302433729171753,0.08576049655675888,-0.11902163922786713,0.12671244144439697,0.07849165052175522,-0.14296811819076538
C,0.44700393080711365,0.3728790283203125,-0.00012466037878766656,0.34709084033966064,0.3717551827430725,-0.009919971227645874,0.2568743824958801,0.3374570608139038,-0.05490681529045105,0.18267616629600525,0.32563161849975586,-0.10793492197990417,0.10029402375221252,0.311126708984375,-0.16655002534389496,0.3008189797401428,0.1771024465560913,-0.10818004608154297,0.2302367091178894,0.1226072758436203,-0.1806398183107376,0.16468657553195953,0.10751314461231232,-0.23853161931037903,0.10709860920906067,0.10835957527160645,-0.28381332755088806,0.3366547226905823,0.17260591685771942,-0.15062840282917023,0.2504648268222809,0.11167684942483902,-0.24687285721302032,0.17255403101444244,0.11168528348207474,-0.31443163752555847,0.10615526139736176,0.12250984460115433,-0.36260953545570374,0.37755143642425537,0.19253936409950256,-0.19013036787509918,0.3050021529197693,0.1277284026145935,-0.27593326568603516,0.24308574199676514,0.12101013213396072,-0.32635921239852905,0.1934739202260971,0.12427712231874466,-0.3537759482860565,0.4186314344406128,0.23159191012382507,-0.22796300053596497,0.3697110414505005,0.19295233488082886,-0.3080928921699524,0.32627424597740173,0.18400512635707855,-0.3513503670692444,0.29034584760665894,0.1831420212984085,-0.3771439790725708
C,0.46053212881088257,0.38501405715942383,-2.839937042153906e-05,0.3580969572067261,0.3874325156211853,0.016365304589271545,0.2657809853553772,0.3464999794960022,-0.005832977127283812,0.19665208458900452,0.3258364200592041,-0.04459972679615021,0.12011472880840302,0.31247976422309875,-0.09726797789335251,0.2975808382034302,0.1924557387828827,-0.006719325669109821,0.22232018411159515,0.13712972402572632,-0.05489683523774147,0.15991409122943878,0.1226939931511879,-0.11610544472932816,0.10617616772651672,0.12597033381462097,-0.17023050785064697,0.3327674865722656,0.17623034119606018,-0.05967295542359352,0.24994924664497375,0.10596687346696854,-0.1256154328584671,0.17384253442287445,0.0957111120223999,-0.19898582994937897,0.10727593302726746,0.10256694257259369,-0.25657010078430176,0.3711180090904236,0.17941078543663025,-0.11496464163064957,0.2946808338165283,0.10353757441043854,-0.16717907786369324,0.22907868027687073,0.08980554342269897,-0.21679851412773132,0.17118732631206512,0.08899977803230286,-0.2548810839653015,0.40905094146728516,0.1985592395067215,-0.16936329007148743,0.34438174962997437,0.14578330516815186,-0.21532286703586578,0.2905888259410858,0.13529354333877563,-0.2441350370645523,0.2403625249862671,0.13483873009681702,-0.26756027340888977
C,0.4701632857322693,0.37253648042678833,-6.666751141892746e-05,0.36793389916419983,0.3823493719100952,0.023742249235510826,0.274257630109787,0.34572845697402954,0.014406724832952023,0.2031612992286682,0.3236958980560303,-0.015438972972333431,0.13593685626983643,0.3099132180213928,-0.056645717471838,0.3054644763469696,0.19467131793498993,0.02929733321070671,0.22940921783447266,0.13662102818489075,-0.011435963213443756,0.16347938776016235,0.12385056912899017,-0.06229081749916077,0.10539306700229645,0.12917166948318481,-0.10696227103471756,0.33478307723999023,0.17496156692504883,-0.025436000898480415,0.24561385810375214,0.10311438143253326,-0.07740931212902069,0.1635257452726364,0.08813003450632095,-0.15097999572753906,0.08838742971420288,0.08886928111314774,-0.21097052097320557,0.37058767676353455,0.16997894644737244,-0.08201521635055542,0.28604939579963684,0.09475907683372498,-0.1273999661207199,0.21000705659389496,0.08352852612733841,-0.1814059317111969,0.14359897375106812,0.08632856607437134,-0.22236579656600952,0.4097002148628235,0.17574428021907806,-0.13701969385147095,0.34061723947525024,0.11599694192409515,-0.1770820915699005,0.28065362572669983,0.1024266853928566,-0.2089482843875885,0.2230008840560913,0.1015048697590828,-0.23977987468242645
C,0.5072444081306458,0.39449870586395264,-0.00010101699444931,0.396688848733902,0.3909164071083069,0.03216500207781792,0.2989128530025482,0.3446177840232849,0.01771824061870575,0.22628489136695862,0.32059139013290405,-0.015483665280044079,0.15161029994487762,0.3115692138671875,-0.061688315123319626,0.3226526081562042,0.19888979196548462,-0.010545274242758751,0.24008706212043762,0.13287225365638733,-0.07253878563642502,0.17279288172721863,0.120330810546875,-0.13328592479228973,0.11381132900714874,0.12711627781391144,-0.1877770870923996,0.3563854992389679,0.1831420361995697,-0.07763975113630295,0.26700955629348755,0.10171787440776825,-0.15926593542099,0.18253792822360992,0.0866398960351944,-0.23918670415878296,0.10620741546154022,0.08828146010637283,-0.2995780110359192,0.3983863294124603,0.18811635673046112,-0.1452026516199112,0.32034218311309814,0.10522766411304474,-0.2126045674085617,0.248546302318573,0.09300865978002548,-0.26664891839027405,0.18379446864128113,0.0946991890668869,-0.30582448840141296,0.44376838207244873,0.2071172297000885,-0.2082957625389099,0.3833470344543457,0.1431022733449936,-0.26435625553131104,0.3279551565647125,0.12718912959098816,-0.29985710978507996,0.2753616273403168,0.12495730072259903,-0.3274155259132385
C,0.5005675554275513,0.3763008117675781,-3.913894761353731e-05,0.3958607316017151,0.38322925567626953,0.0408003069460392,0.30622056126594543,0.3421138525009155,0.04159160703420639,0.2369837760925293,0.3180829584598541,0.019050005823373795,0.16830448806285858,0.3036429286003113,-0.01857304945588112,0.3398458659648895,0.1931481957435608,0.07743559032678604,0.26177841424942017,0.1343061774969101,0.038884639739990234,0.2008715271949768,0.12565115094184875,-0.014447314664721489,0.1518804281949997,0.1348760724067688,-0.05749533697962761,0.36972907185554504,0.17120972275733948,0.018412793055176735,0.27380216121673584,0.10860980302095413,-0.028875678777694702,0.192724347114563,0.10040123760700226,-0.1019328385591507,0.12222610414028168,0.10768502950668335,-0.15588833391666412,0.4051598012447357,0.16314715147018433,-0.045536234974861145,0.3101101517677307,0.1008613109588623,-0.07928565889596939,0.23380833864212036,0.09833850711584091,-0.1322127729654312,0.17046746611595154,0.10634803026914597,-0.17357371747493744,0.44163498282432556,0.16662076115608215,-0.10743588209152222,0.3640858232975006,0.11293768882751465,-0.1383524239063263,0.30152493715286255,0.10258650034666061,-0.17363092303276062,0.24056664109230042,0.10050845146179199,-0.2042480856180191
C,0.5233032703399658,0.3890067934989929,-4.963830724591389e-05,0.41996628046035767,0.39061442017555237,0.040603216737508774,0.3290617763996124,0.348090261220932,0.04208715632557869,0.26128116250038147,0.3202984631061554,0.018130123615264893,0.1923675537109375,0.30613917112350464,-0.0164447333663702,0.36736345291137695,0.20469389855861664,0.08314194530248642,0.2946088910102844,0.14430230855941772,0.054508473724126816,0.23565049469470978,0.1360379010438919,0.0018978358712047338,0.18988314270973206,0.14641283452510834,-0.03815658390522003,0.39526668190956116,0.18298423290252686,0.029754938557744026,0.3088715076446533,0.1183285117149353,-0.005891431123018265,0.23864711821079254,0.11321282386779785,-0.06985011696815491,0.18338413536548615,0.12929999828338623,-0.11458129435777664,0.4277709126472473,0.1760144680738449,-0.02875537984073162,0.34528088569641113,0.10528825223445892,-0.053370047360658646,0.27619150280952454,0.09930242598056793,-0.09935708343982697,0.22030819952487946,0.11068616062402725,-0.13183726370334625,0.46278780698776245,0.18003159761428833,-0.08699484169483185,0.3984237313270569,0.11716578155755997,-0.10520493984222412,0.3454742729663849,0.09979326277971268,-0.13266798853874207,0.2949545979499817,0.0967659056186676,-0.15717005729675293
C,0.630632758140564,0.6476911902427673,-1.9396124116610736e-05,0.5355377197265625,0.6134624481201172,-0.03333164006471634,0.4629775881767273,0.5745853185653687,-0.0916004627943039,0.38772666454315186,0.5407717823982239,-0.15331755578517914,0.30228519439697266,0.5115900635719299,-0.22008678317070007,0.5402860641479492,0.458463579416275,-0.14890898764133453,0.471885085105896,0.37941795587539673,-0.23591747879981995,0.39567798376083374,0.3432598114013672,-0.3016557991504669,0.3235970735549927,0.31808239221572876,-0.34540680050849915,0.5627429485321045,0.450454443693161,-0.174739271402359,0.469574511051178,0.35514920949935913,-0.27327999472618103,0.38410988450050354,0.3248920738697052,-0.34512725472450256,0.3062589168548584,0.30550751090049744,-0.4023740887641907,0.5740662813186646,0.4636397361755371,-0.19938738644123077,0.48881009221076965,0.366972953081131,-0.28232303261756897,0.4082975387573242,0.332899272441864,-0.33911067247390747,0.3369002044200897,0.31600692868232727,-0.3785293996334076,0.5735846757888794,0.4874876141548157,-0.22400330007076263,0.5115843415260315,0.42065462470054626,-0.290418416261673,0.45505809783935547,0.38755983114242554,-0.3320617377758026,0.3993910551071167,0.3650423288345337,-0.3686680793762207
C,0.5418327450752258,0.3816032409667969,-5.4355601605493575e-05,0.4371413290500641,0.38430044054985046,0.044405486434698105,0.3449562191963196,0.3459136486053467,0.05258288234472275,0.27608081698417664,0.3160737156867981,0.033661361783742905,0.20768402516841888,0.29826146364212036,0.006287347991019487,0.37689998745918274,0.21100197732448578,0.11410653591156006,0.31075626611709595,0.15382084250450134,0.09100186824798584,0.25560474395751953,0.14428657293319702,0.04408061131834984,0.21200115978717804,0.15077094733715057,0.010223427787423134,0.4029950797557831,0.18772859871387482,0.05952025577425957,0.32184651494026184,0.12648093700408936,0.02695813588798046,0.2549440562725067,0.1221429854631424,-0.03994329273700714,0.20135296881198883,0.13828882575035095,-0.08781994879245758,0.4346468150615692,0.17493924498558044,-0.0014636705163866282,0.3541175425052643,0.11038646847009659,-0.021639404818415642,0.2891354560852051,0.10867157578468323,-0.07339651882648468,0.23639629781246185,0.12285707145929337,-0.11197953671216965,0.47137847542762756,0.1685459166765213,-0.061213575303554535,0.40517929196357727,0.1116650179028511,-0.0764424055814743,0.350568950176239,0.09793911874294281,-0.10584453493356705,0.2973707914352417,0.09980152547359467,-0.13390229642391205
C,0.567467987537384,0.38469287753105164,-4.316401100368239e-05,0.45759421586990356,0.38331475853919983,0.04915953055024147,0.3650151193141937,0.342911958694458,0.05959423631429672,0.29334113001823425,0.3129609227180481,0.041638534516096115,0.22525185346603394,0.2947075664997101,0.013800977729260921,0.3822462856769562,0.20481598377227783,0.12405798584222794,0.31061631441116333,0.14713256061077118,0.09578745812177658,0.25663676857948303,0.14121901988983154,0.04187103733420372,0.21380813419818878,0.15207500755786896,0.00046718260273337364,0.40939411520957947,0.18037107586860657,0.06604601442813873,0.32369065284729004,0.1174946278333664,0.03522101044654846,0.25361162424087524,0.11064400523900986,-0.03669291362166405,0.19668829441070557,0.12537720799446106,-0.08983498066663742,0.44341200590133667,0.16717371344566345,0.0012094498379155993,0.35679325461387634,0.10442622750997543,-0.014988786540925503,0.287983775138855,0.10321573913097382,-0.06790433079004288,0.23177821934223175,0.11659512668848038,-0.10982533544301987,0.48418179154396057,0.16162392497062683,-0.060477908700704575,0.41046297550201416,0.10911092907190323,-0.07247227430343628,0.3531963527202606,0.10031651705503464,-0.09675925970077515,0.29901760816574097,0.10365494340658188,-0.11937277764081955
C,0.5896927118301392,0.38938063383102417,-0.00010040654160548002,0.4784652888774872,0.382047176361084,0.05324263498187065,0.38737890124320984,0.3417636752128601,0.06694435328245163,0.31546610593795776,0.312199205160141,0.05331728979945183,0.2484002411365509,0.2921682298183441,0.02859843708574772,0.4155401587486267,0.1973225176334381,0.10780923813581467,0.3491917550563812,0.13708855211734772,0.08269395679235458,0.2941075563430786,0.13505281507968903,0.03137636557221413,0.2500644624233246,0.14885246753692627,-0.01123559009283781,0.4442051947116852,0.17558331787586212,0.04411858692765236,0.36140546202659607,0.10710889101028442,0.01667974144220352,0.2876848578453064,0.10483656823635101,-0.04647131636738777,0.22619514167308807,0.12142230570316315,-0.09107916802167892,0.4795249104499817,0.1672741323709488,-0.02434692345559597,0.39137327671051025,0.09949472546577454,-0.04242440685629845,0.3232848048210144,0.09581474959850311,-0.09035298228263855,0.2683054804801941,0.10773390531539917,-0.1244974136352539,0.5198205709457397,0.16824311017990112,-0.09028692543506622,0.44732874631881714,0.11117033660411835,-0.10745717585086823,0.3870308995246887,0.09786955267190933,-0.13540750741958618,0.32863089442253113,0.09806736558675766,-0.15864107012748718
C,0.5921119451522827,0.3909100592136383,-0.00012197423347970471,0.486501544713974,0.38801687955856323,0.0325334295630455,0.39424529671669006,0.3409888744354248,0.036466024816036224,0.32866907119750977,0.3045896589756012,0.01649845577776432,0.26260653138160706,0.28365349769592285,-0.011490676552057266,0.421602725982666,0.20916366577148438,0.08573020249605179,0.35293954610824585,0.1477247029542923,0.04593636468052864,0.2996148467063904,0.1481553316116333,-0.014189536683261395,0.2604711651802063,0.16642875969409943,-0.05608194321393967,0.45164626836776733,0.18538802862167358,0.03351176530122757,0.3727794885635376,0.11813279986381531,-0.014169392175972462,0.3073962330818176,0.12006418406963348,-0.08835092931985855,0.258081316947937,0.1440812647342682,-0.1381857693195343,0.4870750904083252,0.17490039765834808,-0.026836732402443886,0.4106035828590393,0.10424389690160751,-0.05355018377304077,0.34816402196884155,0.10259000957012177,-0.10982619971036911,0.2987171411514282,0.11761262267827988,-0.14997904002666473,0.5298551917076111,0.17265881597995758,-0.08574654161930084,0.4687867760658264,0.10671614110469818,-0.09922518581151962,0.41779446601867676,0.09291175752878189,-0.1271151751279831,0.36729156970977783,0.09377406537532806,-0.1532251089811325
C,0.5964175462722778,0.38020825386047363,-8.917831291910261e-05,0.492950975894928,0.37960726022720337,0.01921989582479,0.4033125638961792,0.33745473623275757,0.014604903757572174,0.34224122762680054,0.30407989025115967,-0.011507821269333363,0.27901268005371094,0.2794031500816345,-0.04662400484085083,0.43186360597610474,0.20359200239181519,0.060925863683223724,0.3626779317855835,0.14019206166267395,0.011552092619240284,0.30906862020492554,0.1423865556716919,-0.05405326932668686,0.27189069986343384,0.16379955410957336,-0.10140007734298706,0.46356233954429626,0.1775815337896347,0.010655601508915424,0.3835517168045044,0.10885566473007202,-0.04818986728787422,0.3180588483810425,0.11416371166706085,-0.12573842704296112,0.2713181972503662,0.14251500368118286,-0.1759895384311676,0.5010986328125,0.1676015406847,-0.04678534343838692,0.4228406548500061,0.09880952537059784,-0.088812917470932,0.3618689477443695,0.10083550214767456,-0.15131282806396484,0.31629568338394165,0.12044888734817505,-0.19384998083114624,0.5467836260795593,0.16945599019527435,-0.10503113269805908,0.4878154993057251,0.10798774659633636,-0.13385386765003204,0.4376160800457001,0.09878424555063248,-0.1721716970205307,0.3881109654903412,0.10353896766901016,-0.2046116292476654
C,0.6187797784805298,0.38577139377593994,-8.727658132556826e-05,0.5138058662414551,0.3767288327217102,0.04445222020149231,0.42812782526016235,0.33313554525375366,0.05252571776509285,0.3616922199726105,0.30491799116134644,0.03384396433830261,0.29430726170539856,0.2841675281524658,0.003129236865788698,0.4640439748764038,0.19407421350479126,0.09320192784070969,0.39214205741882324,0.13399606943130493,0.0574752576649189,0.33282729983329773,0.13725051283836365,-0.003940089140087366,0.28732725977897644,0.15855006873607635,-0.05237138643860817,0.4950474202632904,0.1731804609298706,0.03466349095106125,0.41467511653900146,0.10729813575744629,-0.005133145954459906,0.3428036570549011,0.11061817407608032,-0.08035093545913696,0.2877689003944397,0.13736075162887573,-0.13314160704612732,0.5309239625930786,0.16764870285987854,-0.028327353298664093,0.4503345489501953,0.09808166325092316,-0.054448433220386505,0.3834746778011322,0.09995312988758087,-0.11040153354406357,0.3325093686580658,0.11980217695236206,-0.14599856734275818,0.5696043372154236,0.17205099761486053,-0.08982918411493301,0.5063972473144531,0.11224697530269623,-0.11270876973867416,0.44763678312301636,0.10164003074169159,-0.14690007269382477,0.39262890815734863,0.10558950901031494,-0.17382363975048065
C,0.6392616629600525,0.3748577833175659,-0.00012155777221778408,0.5302876234054565,0.37798312306404114,0.03187257796525955,0.4376937747001648,0.33631396293640137,0.038353126496076584,0.3730059862136841,0.3053569495677948,0.020139873027801514,0.30769848823547363,0.28050169348716736,-0.008791347034275532,0.4580971896648407,0.19563543796539307,0.08229418843984604,0.38610514998435974,0.1333828866481781,0.0371076725423336,0.33309948444366455,0.14174100756645203,-0.019834302365779877,0.2962362766265869,0.16551797091960907,-0.061378441751003265,0.4915246069431305,0.17095093429088593,0.026290398091077805,0.4090953767299652,0.10067064315080643,-0.029589565470814705,0.34200215339660645,0.11040680855512619,-0.1053614467382431,0.292310506105423,0.14217901229858398,-0.1540588140487671,0.5315582156181335,0.16134268045425415,-0.035008762031793594,0.448212206363678,0.09257888793945312,-0.07792151719331741,0.3856976330280304,0.09936928749084473,-0.14119403064250946,0.3398793339729309,0.12603937089443207,-0.1833503246307373,0.5791721343994141,0.16178815066814423,-0.09576409310102463,0.5125010013580322,0.10530190914869308,-0.12618599832057953,0.45810312032699585,0.10015914589166641,-0.1662108451128006,0.4073442220687866,0.1112104058265686,-0.19654682278633118
C,0.6512237787246704,0.3768038749694824,-5.596003029495478e-05,0.5463443398475647,0.37383145093917847,0.030596144497394562,0.45967352390289307,0.32952019572257996,0.03008677065372467,0.3962932229042053,0.2994307279586792,0.0069213490933179855,0.3316916525363922,0.27562350034713745,-0.028663888573646545,0.5075536370277405,0.18938858807086945,0.07373188436031342,0.4336923360824585,0.14090849459171295,0.034452732652425766,0.37768328189849854,0.1444050669670105,-0.029260870069265366,0.3338763117790222,0.16126687824726105,-0.07764946669340134,0.537859320640564,0.16489277780056,0.022618316113948822,0.4507010579109192,0.10692814737558365,-0.02808983437716961,0.3774425685405731,0.11124186217784882,-0.1044614315032959,0.319500595331192,0.13583384454250336,-0.15840858221054077,0.5712980628013611,0.1555541455745697,-0.03382404148578644,0.4836748540401459,0.09236863255500793,-0.07052205502986908,0.4131460189819336,0.09755334258079529,-0.12615123391151428,0.357765793800354,0.11720503866672516,-0.16233019530773163,0.6063636541366577,0.1562497317790985,-0.08871030807495117,0.5382459163665771,0.1023087352514267,-0.12212727218866348,0.48098304867744446,0.09882679581642151,-0.1538463681936264,0.42664527893066406,0.1072266548871994,-0.17575703561306
C,0.675515353679657,0.37158143520355225,-8.609936048742384e-05,0.5702464580535889,0.36554646492004395,0.0417134054005146,0.4808666706085205,0.3223276138305664,0.051428090780973434,0.41369858384132385,0.29397404193878174,0.03479374945163727,0.3457854092121124,0.27003467082977295,0.0076361363753676414,0.5204899311065674,0.1884055882692337,0.10974107682704926,0.4449881613254547,0.13756969571113586,0.081606425344944,0.3865029215812683,0.14713826775550842,0.02265763096511364,0.3410155177116394,0.1711544692516327,-0.023993855342268944,0.5482738018035889,0.1670297086238861,0.05492434650659561,0.46525731682777405,0.10421106219291687,0.018276801332831383,0.3930954933166504,0.1125352531671524,-0.057102955877780914,0.33902567625045776,0.14489585161209106,-0.10911288112401962,0.5809718370437622,0.15759038925170898,-0.005433051381260157,0.5000160336494446,0.09042271971702576,-0.025225801393389702,0.4312625527381897,0.09689506888389587,-0.07587652653455734,0.3793334364891052,0.1204788088798523,-0.10861619561910629,0.618635892868042,0.1573042869567871,-0.06538697332143784,0.5534601211547852,0.10230140388011932,-0.08250730484724045,0.49570900201797485,0.10106901824474335,-0.10799624770879745,0.4446229934692383,0.11267289519309998,-0.12556181848049164
