class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
H,0.24913230538368225,0.8240031599998474,0.20318946242332458,0.6882913708686829,0.312704861164093,0.5404030084609985,0.4858004152774811,0.49810558557510376,0.6226431131362915,0.5058126449584961,0.4239177107810974,0.46824097633361816,0.5291948318481445,0.3375712037086487,0.6195411086082458,0.255656361579895,0.6931666135787964,0.1986255943775177,0.4982800781726837,0.5436385869979858,0.6344349384307861,0.4634391963481903,0.6526844501495361,0.47630250453948975,0.6525872349739075,0.4948759377002716,0.5413091778755188,0.635876476764679,0.6761950850486755,0.5667948722839355,0.5529303550720215,0.6115135550498962,0.446114182472229,0.6568837761878967,0.5654993653297424,0.7395499348640442,0.607984721660614,0.6893916130065918,0.4970456063747406,0.7289736270904541,0.40822121500968933,0.7734739780426025
H,0.4042852222919464,0.6998410820960999,0.36645299196243286,0.6295408010482788,0.40005791187286377,0.5248001217842102,0.5040066242218018,0.4922057092189789,0.5962143540382385,0.49327120184898376,0.5162537693977356,0.46909210085868835,0.6193084120750427,0.38496601581573486,0.6992942690849304,0.3367379605770111,0.7702081203460693,0.30033499002456665,0.5610220432281494,0.5251299142837524,0.6803647875785828,0.43470996618270874,0.7607094645500183,0.38004475831985474,0.8313310146331787,0.33476853370666504,0.5807963609695435,0.598941445350647,0.6318665146827698,0.5632641315460205,0.5416563153266907,0.5986807346343994,0.473452627658844,0.626530647277832,0.5831140279769897,0.6775912046432495,0.6020108461380005,0.6366273164749146,0.5296138525009155,0.6638495326042175,0.47304877638816833,0.6854596138000488
H,0.35895368456840515,0.5870100855827332,0.3410741686820984,0.4973220229148865,0.3978441655635834,0.40556764602661133,0.5003732442855835,0.40653812885284424,0.5788466930389404,0.43369758129119873,0.4907396733760834,0.3480181396007538,0.594530463218689,0.26274898648262024,0.669945240020752,0.21056243777275085,0.7279467582702637,0.1698008030653,0.5343067646026611,0.40187230706214905,0.653200089931488,0.30757030844688416,0.727789580821991,0.248196542263031,0.791171669960022,0.20119495689868927,0.5536822080612183,0.4724130630493164,0.6038304567337036,0.4259220063686371,0.5287230014801025,0.4454263746738434,0.47556769847869873,0.4673619866371155,0.5512146353721619,0.5495094656944275,0.5769941806793213,0.5038931965827942,0.5119132399559021,0.5122606754302979,0.46225985884666443,0.5291013717651367
H,0.3791181743144989,0.5804625153541565,0.3562668561935425,0.49392837285995483,0.41493505239486694,0.4021792411804199,0.5191781520843506,0.4040137827396393,0.598838210105896,0.4306391179561615,0.5017114877700806,0.3559410572052002,0.6038151383399963,0.2678416669368744,0.6795910596847534,0.2138988971710205,0.7399295568466187,0.17262578010559082,0.5462027788162231,0.40660160779953003,0.6623846292495728,0.31499648094177246,0.7371635437011719,0.2558063864707947,0.800412654876709,0.21060115098953247,0.5679152011871338,0.4747154414653778,0.6245710253715515,0.42817312479019165,0.5545868873596191,0.44333040714263916,0.5007702708244324,0.4629599153995514,0.5689749717712402,0.5499043464660645,0.5968611836433411,0.5039812922477722,0.5333234667778015,0.5125203728675842,0.48174524307250977,0.5292762517929077
I,0.6953368186950684,0.7704723477363586,0.5425465106964111,0.6864079236984253,0.44692546129226685,0.5436028242111206,0.5106975436210632,0.4009968936443329,0.6282622814178467,0.33767688274383545,0.4824395477771759,0.42333608865737915,0.4709431231021881,0.30790042877197266,0.4974766969680786,0.3793332874774933,0.5187520384788513,0.4599032402038574,0.583371639251709,0.4012635052204132,0.5920369029045105,0.28462255001068115,0.6103554368019104,0.4017331302165985,0.6206409335136414,0.5076659917831421,0.679893970489502,0.3927503526210785,0.693289041519165,0.28784865140914917,0.6835176348686218,0.4157843589782715,0.672195315361023,0.5300747752189636,0.7754546999931335,0.39708399772644043,0.7597158551216125,0.25145620107650757,0.746045708656311,0.15490826964378357,0.735335648059845,0.068352609872818
I,0.6939680576324463,0.7955939769744873,0.5467615127563477,0.7021342515945435,0.45860210061073303,0.556962251663208,0.5263977646827698,0.42068690061569214,0.641913115978241,0.35783421993255615,0.5017227530479431,0.43405044078826904,0.48651978373527527,0.3133958578109741,0.5129461288452148,0.4016139507293701,0.5319812297821045,0.48680776357650757,0.6010206341743469,0.4192151129245758,0.605493426322937,0.2998235821723938,0.6217954754829407,0.4213060140609741,0.6290851831436157,0.5234602689743042,0.6966754794120789,0.4125742018222809,0.7077305316925049,0.3015034794807434,0.6947249174118042,0.4262164235115051,0.681316077709198,0.5361273884773254,0.790875256061554,0.416704386472702,0.779606282711029,0.27059829235076904,0.7681286931037903,0.17908304929733276,0.7564464211463928,0.0963987410068512
I,0.34632784128189087,0.7010438442230225,0.24475975334644318,0.6474810242652893,0.17896834015846252,0.5548614859580994,0.21237479150295258,0.4658193290233612,0.28651511669158936,0.4236832559108734,0.22326236963272095,0.46729907393455505,0.2199515998363495,0.3883456289768219,0.2252998650074005,0.4289415776729584,0.23284760117530823,0.4771426022052765,0.2839265763759613,0.4588150084018707,0.2866300940513611,0.3790322244167328,0.2931143343448639,0.4424936771392822,0.29985305666923523,0.5046430230140686,0.34346431493759155,0.45715847611427307,0.34598466753959656,0.3850979804992676,0.3387070298194885,0.45625942945480347,0.33449769020080566,0.5229277610778809,0.40152987837791443,0.4627067446708679,0.3921932578086853,0.36768436431884766,0.38150230050086975,0.30734366178512573,0.3711632490158081,0.2535000443458557
I,0.39960265159606934,0.6901668310165405,0.316863477230072,0.6233664751052856,0.2631915807723999,0.5348091125488281,0.3072716295719147,0.44218751788139343,0.3785049021244049,0.3996301591396332,0.2257460504770279,0.4709993600845337,0.2454407811164856,0.3728751540184021,0.28169095516204834,0.43025943636894226,0.29043570160865784,0.48111239075660706,0.29558154940605164,0.4552176594734192,0.31708845496177673,0.3637881278991699,0.3520250618457794,0.4331999123096466,0.3565223515033722,0.4860031008720398,0.36304110288619995,0.4444406032562256,0.3818494379520416,0.3671168088912964,0.40680962800979614,0.43101632595062256,0.4091659486293793,0.4875473380088806,0.4221298098564148,0.4419902563095093,0.4112545847892761,0.3451477289199829,0.4089840054512024,0.2830962538719177,0.3999335467815399,0.22913433611392975
I,0.49510693550109863,0.9680111408233643,0.39517462253570557,0.9096481800079346,0.33800560235977173,0.8017147779464722,0.3967156708240509,0.7183130979537964,0.48737815022468567,0.6950075626373291,0.37232834100723267,0.6748626828193665,0.37249457836151123,0.5770372748374939,0.3893503248691559,0.654568612575531,0.3935895562171936,0.7112206220626831,0.4501526951789856,0.6658098697662354,0.45687493681907654,0.5757360458374023,0.4615320563316345,0.6697697043418884,0.4550144672393799,0.720547616481781,0.5242917537689209,0.6731827259063721,0.5390253067016602,0.589699387550354,0.5200043320655823,0.6720856428146362,0.4979722201824188,0.7327097058296204,0.5920755863189697,0.6909555792808533,0.6146135330200195,0.5843327045440674,0.6270346641540527,0.5174104571342468,0.633830189704895,0.45249342918395996
J,0.30350005626678467,0.7237712740898132,0.25269240140914917,0.5969817638397217,0.2859944701194763,0.4569370448589325,0.4145183265209198,0.4018559455871582,0.5215914249420166,0.4387173652648926,0.35619527101516724,0.3946875035762787,0.42840656638145447,0.31781303882598877,0.4067220687866211,0.39961743354797363,0.3804820477962494,0.4587588608264923,0.4351256489753723,0.4403356909751892,0.5101237297058105,0.3686072826385498,0.4602968990802765,0.4666218161582947,0.4179617762565613,0.5248796343803406,0.49788033962249756,0.48585259914398193,0.5732817053794861,0.4237199127674103,0.5023348927497864,0.5059083700180054,0.4391959011554718,0.5687881112098694,0.5542150735855103,0.5383588075637817,0.636221170425415,0.45359525084495544,0.6897433400154114,0.40446242690086365,0.7384253740310669,0.35424286127090454
J,0.3267676532268524,0.6563326120376587,0.27441832423210144,0.5238671898841858,0.3050372004508972,0.384641170501709,0.4323146641254425,0.32618945837020874,0.5406278371810913,0.3522579073905945,0.3737492561340332,0.32707661390304565,0.4402175545692444,0.24163243174552917,0.42850080132484436,0.32272741198539734,0.40939509868621826,0.38545238971710205,0.4546383023262024,0.36982816457748413,0.5291391611099243,0.2919522821903229,0.4851669371128082,0.38960742950439453,0.44337478280067444,0.4497053921222687,0.518672525882721,0.4137692451477051,0.5918146371841431,0.34957635402679443,0.5252035856246948,0.4309737980365753,0.4644988775253296,0.49307548999786377,0.5752004384994507,0.46560490131378174,0.6582959890365601,0.37963613867759705,0.7125844955444336,0.32841956615448,0.7606970071792603,0.2762419283390045
J,0.3048672676086426,0.8892443776130676,0.25158166885375977,0.7413621544837952,0.2998643219470978,0.5728336572647095,0.4382030963897705,0.5115262866020203,0.5536251068115234,0.573769211769104,0.4392320513725281,0.5190351605415344,0.526231050491333,0.43412476778030396,0.4796444773674011,0.5120381116867065,0.4318355321884155,0.5778636336326599,0.5130972266197205,0.5825207829475403,0.6121500134468079,0.501520037651062,0.5351865291595459,0.5864709615707397,0.4632728695869446,0.6517786383628845,0.5748475193977356,0.6513181924819946,0.6563460826873779,0.5830127596855164,0.5523597002029419,0.6502211093902588,0.4627525806427002,0.7090320587158203,0.6272322535514832,0.7258742451667786,0.7385015487670898,0.6480109691619873,0.816742479801178,0.5940728783607483,0.8875771760940552,0.541085422039032
J,0.21924471855163574,0.5551362037658691,0.1669459491968155,0.47167110443115234,0.1578897386789322,0.37536701560020447,0.2059284746646881,0.31502488255500793,0.2778414189815521,0.3243594765663147,0.25204259157180786,0.33389583230018616,0.2791535258293152,0.27400776743888855,0.24395868182182312,0.31715500354766846,0.2225193977355957,0.3586965799331665,0.2939571142196655,0.3585694134235382,0.31993117928504944,0.30023229122161865,0.2754397690296173,0.34915122389793396,0.24888217449188232,0.39410635828971863,0.33564749360084534,0.3893468677997589,0.35758545994758606,0.3324802815914154,0.3042818009853363,0.37766602635383606,0.269182413816452,0.4230947494506836,0.3738784193992615,0.4247121810913086,0.43158960342407227,0.37205347418785095,0.46928250789642334,0.3361523449420929,0.5056546330451965,0.29956185817718506
J,0.31528234481811523,0.6505361795425415,0.263701856136322,0.5237498879432678,0.3051309287548065,0.3692243695259094,0.42971646785736084,0.3388403356075287,0.5304769277572632,0.3831605911254883,0.42443588376045227,0.3004426956176758,0.4951223134994507,0.22206515073776245,0.45052263140678406,0.30441027879714966,0.4118119776248932,0.3638024926185608,0.49671056866645813,0.3551119267940521,0.5712318420410156,0.2899322211742401,0.5045509934425354,0.3897610902786255,0.45657509565353394,0.44370171427726746,0.5528237819671631,0.4154978394508362,0.6369583606719971,0.3640960454940796,0.5549075603485107,0.4460955262184143,0.482901930809021,0.505082905292511,0.6018330454826355,0.4840603470802307,0.7040644288063049,0.4031416177749634,0.7721107006072998,0.3571041226387024,0.8353365659713745,0.3103557229042053
K,0.5067213177680969,0.9325499534606934,0.41174447536468506,0.8598405122756958,0.39569249749183655,0.7181214690208435,0.4851585924625397,0.60260009765625,0.556551456451416,0.5235459208488464,0.40108463168144226,0.6166656613349915,0.3684879541397095,0.4654781222343445,0.35291236639022827,0.36863142251968384,0.34089750051498413,0.2814394235610962,0.49413010478019714,0.6182681322097778,0.5245916843414307,0.44847193360328674,0.5455995202064514,0.34392985701560974,0.571548581123352,0.25520798563957214,0.5760538578033447,0.6593235731124878,0.5944548845291138,0.5848276019096375,0.5478549599647522,0.6968792676925659,0.5242286324501038,0.7754606604576111,0.6404234170913696,0.7213970422744751,0.637036919593811,0.654717206954956,0.6012139916419983,0.7387608289718628,0.5840473771095276,0.8051367998123169
K,0.49199357628822327,0.9278566837310791,0.40000203251838684,0.8499801158905029,0.39200809597969055,0.7137681841850281,0.4892684817314148,0.6051666140556335,0.5573005080223083,0.5229784250259399,0.39069849252700806,0.5914745926856995,0.35382431745529175,0.4477437734603882,0.33048486709594727,0.356273889541626,0.3118787407875061,0.27363038063049316,0.48842084407806396,0.5990838408470154,0.5320862531661987,0.4341776669025421,0.5624119639396667,0.32979893684387207,0.5947825312614441,0.24295836687088013,0.5701364278793335,0.6495604515075684,0.5904501676559448,0.585141658782959,0.5419179797172546,0.6976577043533325,0.516468346118927,0.771620512008667,0.6324588060379028,0.7205644249916077,0.6298637986183167,0.6571683883666992,0.5951062440872192,0.7440055012702942,0.5771080255508423,0.8083574771881104
K,0.7136651873588562,0.7441607713699341,0.6334424614906311,0.6453663110733032,0.6153919696807861,0.5130622982978821,0.6996872425079346,0.4032004475593567,0.7869225144386292,0.335641086101532,0.6423114538192749,0.41606372594833374,0.6160699129104614,0.2593807578086853,0.6041592359542847,0.16301141679286957,0.6020107865333557,0.07873344421386719,0.7299088835716248,0.42507582902908325,0.7688844203948975,0.25587451457977295,0.7970436811447144,0.14978358149528503,0.8328046202659607,0.06283989548683167,0.8043140172958374,0.4704234004020691,0.8193438053131104,0.3912278413772583,0.76154625415802,0.4840795397758484,0.7373635768890381,0.5581173896789551,0.864677906036377,0.5343788266181946,0.8508924841880798,0.47747352719306946,0.8057607412338257,0.5521755218505859,0.7891262769699097,0.6153422594070435
K,0.4703758656978607,0.8531597852706909,0.36718466877937317,0.73930424451828,0.34086862206459045,0.5902069807052612,0.4363616406917572,0.46939876675605774,0.5353041291236877,0.40865620970726013,0.36152562499046326,0.529117226600647,0.3409455418586731,0.3475415110588074,0.3362022638320923,0.2393459677696228,0.3369344472885132,0.14053767919540405,0.45651066303253174,0.5313416123390198,0.49771547317504883,0.3499363660812378,0.529673159122467,0.23375791311264038,0.562403678894043,0.13950544595718384,0.5395194888114929,0.5703724026679993,0.5702665448188782,0.47367948293685913,0.519358217716217,0.5807884335517883,0.4888976812362671,0.674591064453125,0.6087462306022644,0.6280319094657898,0.6144745945930481,0.5536198019981384,0.5753650665283203,0.6292853355407715,0.553860604763031,0.70451819896698
K,0.6611161231994629,0.9107892513275146,0.5806387662887573,0.8351064324378967,0.5513895153999329,0.7074837684631348,0.6162843108177185,0.6003133654594421,0.6813299655914307,0.531145453453064,0.5481196045875549,0.5897201299667358,0.524956464767456,0.4434311091899872,0.5170444250106812,0.3523678779602051,0.5105072259902954,0.27201932668685913,0.6302860379219055,0.59378981590271,0.6526085138320923,0.4302425980567932,0.6739805340766907,0.3337043523788452,0.6948426365852356,0.2550494968891144,0.7053778171539307,0.6335095167160034,0.7279211282730103,0.5571463704109192,0.6997154355049133,0.6633227467536926,0.6832311749458313,0.7432165145874023,0.7655026912689209,0.6937320232391357,0.7698187828063965,0.6415414214134216,0.7462277412414551,0.7224066853523254,0.7340609431266785,0.7861278057098389
L,0.791069746017456,0.7586278915405273,0.6475037932395935,0.7551823258399963,0.49913087487220764,0.6718847155570984,0.3838444650173187,0.6067362427711487,0.28646957874298096,0.5694336891174316,0.5607877969741821,0.47809597849845886,0.5572941303253174,0.30566754937171936,0.5705970525741577,0.20329588651657104,0.589257001876831,0.11293721199035645,0.6584851741790771,0.4689936935901642,0.6819721460342407,0.38047081232070923,0.7159480452537537,0.5024520754814148,0.7332947254180908,0.6012451648712158,0.7557593584060669,0.4788433313369751,0.7762715220451355,0.4152616858482361,0.7914623618125916,0.5398280024528503,0.7880473732948303,0.6314666271209717,0.8459545373916626,0.5017035603523254,0.8509077429771423,0.4352276921272278,0.8537214398384094,0.5329124331474304,0.8496843576431274,0.6096034646034241
L,0.761557400226593,0.6108524203300476,0.613884449005127,0.6162608861923218,0.45653238892555237,0.5522326827049255,0.33459198474884033,0.48584964871406555,0.23981481790542603,0.4538133442401886,0.5020151138305664,0.35289114713668823,0.48389121890068054,0.19796191155910492,0.4840690791606903,0.10590419173240662,0.4881590008735657,0.02340969443321228,0.60191410779953,0.3294435739517212,0.6084670424461365,0.2254658341407776,0.6549142003059387,0.3421154320240021,0.6830525398254395,0.4395851194858551,0.6988672018051147,0.3283870816230774,0.7063087224960327,0.25555863976478577,0.7372380495071411,0.37275418639183044,0.7489479184150696,0.4645839333534241,0.7923133373260498,0.3432098925113678,0.7902555465698242,0.2716248035430908,0.8073447942733765,0.35704466700553894,0.8173167705535889,0.42746615409851074
L,0.7393546104431152,0.9131669998168945,0.5839423537254333,0.9385031461715698,0.4023228883743286,0.8590481281280518,0.2730633318424225,0.7774583101272583,0.17369189858436584,0.7378585338592529,0.45592427253723145,0.6385154128074646,0.4359952211380005,0.4671846330165863,0.44090306758880615,0.35571274161338806,0.4468488097190857,0.2597547769546509,0.5599700808525085,0.612250566482544,0.5607041120529175,0.5107488632202148,0.6089308261871338,0.6428701877593994,0.6353976130485535,0.7501154541969299,0.6602100729942322,0.6108431220054626,0.664239227771759,0.5426780581474304,0.6993962526321411,0.6719499230384827,0.7109631896018982,0.7714456915855408,0.754513144493103,0.6283294558525085,0.7499738931655884,0.5697261095046997,0.7708640694618225,0.6671757102012634,0.7793701887130737,0.7451950907707214
L,0.8606661558151245,0.8219038844108582,0.6514719128608704,0.8769869804382324,0.4530160129070282,0.8252426385879517,0.3103301525115967,0.7318741083145142,0.18873503804206848,0.6601924300193787,0.5407670140266418,0.5478277802467346,0.5131266713142395,0.33614325523376465,0.5193098187446594,0.2184029221534729,0.5181522369384766,0.1327970027923584,0.6494250893592834,0.5198364853858948,0.643097996711731,0.3744412958621979,0.6983649730682373,0.5010176301002502,0.7358955144882202,0.6223238706588745,0.7564440965652466,0.5327920317649841,0.7686455249786377,0.4242590665817261,0.8005514144897461,0.5505958795547485,0.8127763271331787,0.6689819097518921,0.8396108150482178,0.573326051235199,0.8619847893714905,0.47963154315948486,0.8777416348457336,0.5721986889839172,0.8813406229019165,0.6715505719184875
L,0.33532992005348206,0.8353615999221802,0.23041383922100067,0.8385305404663086,0.13081198930740356,0.7848540544509888,0.06380070745944977,0.7286468744277954,0.01982252299785614,0.6806889176368713,0.19786088168621063,0.6388433575630188,0.20002129673957825,0.5334762334823608,0.20771031081676483,0.4640346169471741,0.21716633439064026,0.40460526943206787,0.2615174651145935,0.6355646252632141,0.2572556734085083,0.564641535282135,0.26176032423973083,0.652475893497467,0.2674580216407776,0.7152363061904907,0.3254859447479248,0.6462151408195496,0.31897038221359253,0.5815882682800293,0.31569504737854004,0.6710652112960815,0.3126700222492218,0.7308893203735352,0.3877928853034973,0.6698743104934692,0.37969815731048584,0.6146171689033508,0.3686731457710266,0.6785821318626404,0.3605375289916992,0.7286103963851929
M,0.590221107006073,0.20429332554340363,0.4476660192012787,0.246747687458992,0.3596537411212921,0.33679527044296265,0.35235849022865295,0.43242618441581726,0.42258191108703613,0.4730324447154999,0.45303165912628174,0.16558364033699036,0.49091365933418274,0.3972839117050171,0.5238648653030396,0.53777015209198,0.559939444065094,0.6338868737220764,0.5811035633087158,0.14713537693023682,0.6158749461174011,0.4033055901527405,0.6276584267616272,0.5696521997451782,0.6373961567878723,0.6784505844116211,0.6866478323936462,0.17307645082473755,0.7008466720581055,0.41579484939575195,0.6953520774841309,0.5680751800537109,0.6936323642730713,0.6702030897140503,0.7678606510162354,0.22884751856327057,0.7487974166870117,0.4164963662624359,0.7233462333679199,0.5259194374084473,0.7051070928573608,0.6057469248771667
M,0.558497965335846,0.16053977608680725,0.44671398401260376,0.22092975676059723,0.3881857097148895,0.327897310256958,0.38112378120422363,0.4590245187282562,0.43023574352264404,0.5310989618301392,0.5119895339012146,0.1594562828540802,0.5728723406791687,0.40059441328048706,0.5963044762611389,0.5607153177261353,0.6147478818893433,0.671841561794281,0.6126056909561157,0.1469612717628479,0.6273971199989319,0.4035244584083557,0.6225205659866333,0.5774247050285339,0.6233757138252258,0.697869598865509,0.6882754564285278,0.1754051148891449,0.6752297282218933,0.4076160490512848,0.6588758826255798,0.5654975175857544,0.6512001752853394,0.6742025017738342,0.7505086660385132,0.23058877885341644,0.7404425144195557,0.40958622097969055,0.7309187650680542,0.5202777981758118,0.7296369671821594,0.607404351234436
M,0.6363411545753479,0.2708883285522461,0.486775279045105,0.3002728819847107,0.3756267726421356,0.3719803988933563,0.3558501899242401,0.4529825747013092,0.4205867648124695,0.453396201133728,0.45945432782173157,0.16842490434646606,0.5037062764167786,0.39772212505340576,0.5355183482170105,0.5451962351799011,0.5699371099472046,0.6425644159317017,0.5899597406387329,0.15014010667800903,0.614857017993927,0.4075247645378113,0.6281018853187561,0.5757761597633362,0.6436115503311157,0.6783794164657593,0.7027283906936646,0.17993855476379395,0.7023245692253113,0.4246658384799957,0.6978291869163513,0.5815926790237427,0.7015857100486755,0.6808137893676758,0.7923442125320435,0.24213150143623352,0.7643348574638367,0.43076977133750916,0.7397490739822388,0.5472372174263,0.7268767356872559,0.6266791820526123
M,0.6547477841377258,0.31197768449783325,0.5104454159736633,0.33436888456344604,0.4016610383987427,0.39171475172042847,0.3696088194847107,0.4425976276397705,0.41517120599746704,0.4299331307411194,0.46024978160858154,0.17061394453048706,0.5004276037216187,0.3846415877342224,0.5357100963592529,0.5348992347717285,0.5706096887588501,0.6384364366531372,0.5883557796478271,0.1434057354927063,0.6179059147834778,0.3963995575904846,0.630847692489624,0.566426694393158,0.6425044536590576,0.677976131439209,0.7041357755661011,0.17001774907112122,0.7024630308151245,0.4116036891937256,0.6959673166275024,0.5692072510719299,0.6953229904174805,0.6716449856758118,0.7975596189498901,0.23027276992797852,0.7714697122573853,0.4171372652053833,0.7431603670120239,0.5313841104507446,0.7245441675186157,0.614399254322052
M,0.6697252988815308,0.3142196238040924,0.5286593437194824,0.3434659242630005,0.4300571084022522,0.40926921367645264,0.4052473306655884,0.4741373360157013,0.4557759165763855,0.4955419600009918,0.4824846088886261,0.1853179931640625,0.546327531337738,0.41328445076942444,0.5893902778625488,0.5614302754402161,0.62883061170578,0.6599050760269165,0.5963231921195984,0.1544693410396576,0.6262175440788269,0.39839044213294983,0.6404846906661987,0.5597094893455505,0.6544278860092163,0.6647517085075378,0.7019798159599304,0.17593452334403992,0.6982617378234863,0.40618640184402466,0.6904928684234619,0.558123767375946,0.6912196278572083,0.6555681228637695,0.7941557765007019,0.2337142378091812,0.7711508274078369,0.4159501791000366,0.7413336634635925,0.5292810797691345,0.7205772995948792,0.6093432903289795
N,0.5529151558876038,0.33806926012039185,0.44383567571640015,0.4161633551120758,0.3788456618785858,0.4822171926498413,0.3978787064552307,0.549147367477417,0.4707283079624176,0.5928002595901489,0.43580618500709534,0.30709221959114075,0.5051789283752441,0.4991036355495453,0.5644736289978027,0.631847083568573,0.602236807346344,0.7160073518753052,0.5650800466537476,0.26807108521461487,0.620184600353241,0.5133777856826782,0.6417234539985657,0.6594891548156738,0.6572884321212769,0.7551952600479126,0.6683708429336548,0.2721880078315735,0.7131808400154114,0.5044651627540588,0.7058343887329102,0.6157864332199097,0.697478175163269,0.6813793182373047,0.7427515387535095,0.30388686060905457,0.771268367767334,0.4537966847419739,0.7636446952819824,0.5170896649360657,0.7525928020477295,0.5580487251281738
N,0.5514472723007202,0.35915786027908325,0.3944019079208374,0.39153528213500977,0.26459038257598877,0.43909013271331787,0.23090648651123047,0.4862431287765503,0.34009355306625366,0.5015753507614136,0.38500040769577026,0.22257816791534424,0.38528209924697876,0.5046638250350952,0.38356152176856995,0.6766088008880615,0.38154369592666626,0.8162347078323364,0.557153582572937,0.17033571004867554,0.5299793481826782,0.5407009720802307,0.49515482783317566,0.7307959198951721,0.4809567332267761,0.865827739238739,0.6985040903091431,0.18812236189842224,0.6356759071350098,0.5475776195526123,0.5947665572166443,0.5267261862754822,0.5835657119750977,0.4479062259197235,0.8008633852005005,0.24500182271003723,0.740881621837616,0.5152599811553955,0.6923588514328003,0.5002284049987793,0.6709608435630798,0.4257437586784363
N,0.578816294670105,0.35747823119163513,0.4253506064414978,0.3704526424407959,0.27744653820991516,0.40217500925064087,0.22746261954307556,0.4504399299621582,0.3393826484680176,0.4632982909679413,0.4074891209602356,0.21816927194595337,0.3965373635292053,0.5134075284004211,0.40038225054740906,0.6885906457901001,0.4049954414367676,0.8287972211837769,0.5723798274993896,0.16985920071601868,0.5445536971092224,0.5450787544250488,0.5141574144363403,0.7372564077377319,0.5035112500190735,0.8755746483802795,0.7117100358009338,0.19125935435295105,0.6443200707435608,0.5516241788864136,0.6028981804847717,0.5290725231170654,0.5915659666061401,0.4515325129032135,0.8161591291427612,0.25272154808044434,0.747169017791748,0.521325409412384,0.6946914792060852,0.508672833442688,0.6718654632568359,0.4382180869579315
N,0.5685163736343384,0.34966152906417847,0.4100283086299896,0.3702046275138855,0.2661883234977722,0.4162041246891022,0.22645710408687592,0.46887969970703125,0.3406493663787842,0.4868048131465912,0.39903777837753296,0.22042101621627808,0.3948092460632324,0.5181507468223572,0.4014035165309906,0.688296377658844,0.40367263555526733,0.8231415152549744,0.5704743266105652,0.1683627963066101,0.5431265830993652,0.5460473895072937,0.5166100859642029,0.7416206002235413,0.5041475892066956,0.8860697746276855,0.7116621136665344,0.18889236450195312,0.6357018947601318,0.5532760620117188,0.5989512801170349,0.5301060676574707,0.5904160141944885,0.45192572474479675,0.8175318241119385,0.24834471940994263,0.7431509494781494,0.5236746072769165,0.6965258717536926,0.5065311789512634,0.6795111894607544,0.42788252234458923
N,0.5757976770401001,0.3351186513900757,0.4164062738418579,0.3577948808670044,0.2741726040840149,0.39643269777297974,0.22493745386600494,0.4399622678756714,0.3312380313873291,0.4553644061088562,0.4097523093223572,0.2224503755569458,0.40069088339805603,0.5155876874923706,0.39649099111557007,0.6825598478317261,0.39376839995384216,0.8172287940979004,0.5760513544082642,0.18141359090805054,0.5504481792449951,0.5543441772460938,0.507193386554718,0.7383466958999634,0.48951831459999084,0.8649988174438477,0.7122340202331543,0.20313209295272827,0.6459391117095947,0.5474417805671692,0.5987242460250854,0.5226597189903259,0.5893783569335938,0.44673460721969604,0.8129889369010925,0.2606251835823059,0.7444434762001038,0.5159661769866943,0.6929376125335693,0.49854689836502075,0.6758902072906494,0.42670977115631104
O,0.6512160301208496,0.7687819004058838,0.49392956495285034,0.6855167150497437,0.37877023220062256,0.5979971289634705,0.3029746115207672,0.5098352432250977,0.29367363452911377,0.3954329490661621,0.5600880980491638,0.40192145109176636,0.48136961460113525,0.28463876247406006,0.3821515142917633,0.2948738634586334,0.30651652812957764,0.3317939043045044,0.6094176769256592,0.3769949674606323,0.502870500087738,0.2290249913930893,0.38503772020339966,0.25165337324142456,0.31438249349594116,0.31316766142845154,0.6570503115653992,0.3685184121131897,0.5561180710792542,0.20168262720108032,0.4290533661842346,0.23399658501148224,0.3544691205024719,0.30229756236076355,0.699741005897522,0.37713542580604553,0.5910244584083557,0.24425071477890015,0.47918298840522766,0.25598013401031494,0.40599194169044495,0.3063576817512512
O,0.5195211172103882,0.851050853729248,0.35658150911331177,0.7749999761581421,0.24224035441875458,0.6874003410339355,0.16518935561180115,0.6059194803237915,0.14438098669052124,0.4982132017612457,0.43342673778533936,0.4857883155345917,0.3497273027896881,0.36457282304763794,0.2455870360136032,0.3889424204826355,0.1760120987892151,0.4477671980857849,0.4836036264896393,0.4688973128795624,0.37110635638237,0.3082653284072876,0.24286392331123352,0.3516235947608948,0.16878914833068848,0.42627012729644775,0.5232970118522644,0.4679722189903259,0.4075755476951599,0.2961713671684265,0.2710500955581665,0.33841535449028015,0.19267870485782623,0.4099791944026947,0.5432026982307434,0.4849015176296234,0.41723430156707764,0.3610008656978607,0.30225908756256104,0.3781903386116028,0.23124068975448608,0.4261052906513214
